Unnamed: 0,Date,Headline,Category,TextBlob_Sentiment,VADER_Sentiment,BERT_Sentiment_Label,BERT_Sentiment_Score
17092,10/14/2017,PayPal’s Market Value Eclipses AmEx Nears Morgan Stanley Goldman ,Markets,0.0,0.34,0,0.300156831741333
17093,01/30/2008,Markets Reverse Early Gains,Asia Markets,0.1,0.34,0,0.35483357310295105
17094,01/28/2018,Koch Groups Shift Focus to Protecting GOP in Midterms,Politics,0.0,0.0,3,0.3095119297504425
17095,03/08/2013,Italy Downgraded by Fitch,Markets,0.0,0.0,0,0.36914658546447754
17096,06/27/2006,Oil Gasoline Rise as Ship Traffic Slowed,Commodities,0.0,0.0,1,0.3741298317909241
17097,07/15/2010,Turkey Holds Key Rate at 7,Europe,0.0,0.0,4,0.3242340385913849
17098,05/15/2020,US Moves to Cut Off Chip Supplies to Huawei ,Tech,0.0,-0.2732,0,0.3507978618144989
17099,12/01/2019,‘Frozen 2’ Sets Thanksgiving Holiday Box-Office Record ,Media & Marketing,0.0,0.4019,4,0.3849092721939087
17100,06/09/1998,Forklift Truck Business Is Sold,Business and Finance - Asia,0.0,0.0,0,0.3617832362651825
17101,08/02/2006,Appeals Court Splits Ruling on Lipitor,Health,0.0,0.0,0,0.4524955153465271
17102,12/11/2007,Stocks Fall Sharply on Fed Rate Decision,Today's Markets,-0.125,0.0,1,0.41452863812446594
17103,12/02/2005,Healthy Travels,Health,0.5,0.4019,4,0.4466201066970825
17104,07/29/2012,Beyond Disneyland Anaheim Simmers,Politics,0.0,0.0,4,0.4137284755706787
17105,03/03/2013,House GOP Budget Bill Set to Pass,Politics,0.0,0.0,0,0.37758493423461914
17106,08/11/2016,Venezuela to Reopen Colombia Border,Latin America,0.0,0.0,0,0.24413782358169556
17107,11/16/2007,SABMiller Posts 21 Rise in Net,Earnings,0.0,0.0,4,0.3596262037754059
17108,05/15/2019,Animal Activists Business Owners Spar Over Fur-Ban Bill ,Politics,0.0,0.0,0,0.511936604976654
17109,12/14/1998,Canada Vetos Bank Mergers,Americas,0.0,0.0,0,0.47039175033569336
17110,01/23/2005,Kookmin Bank May Cut 4800 Workers,Asian Business News,0.0,-0.2732,0,0.3980932831764221
17111,07/06/2020,Small Business Loans Helped the Well-Heeled and Connected Too,Politics,-0.25,0.0,4,0.4998484253883362
17112,03/27/2003,How Iraq Divided a Western Alliance,Leader US,0.0,0.0,4,0.46624207496643066
17113,06/21/2001,Exodus Shares Fall on Warning,Tech Center,0.0,-0.0516,0,0.5426897406578064
17114,05/02/2010,At Least 5 Dead in Tenn Flooding,US,-0.25,-0.6486,0,0.7518428564071655
17115,07/25/2005,Kimberly-Clark to Cut Staff by 10,Earnings,0.0,-0.2732,0,0.2623189687728882
17116,09/26/2015,Pope Francis Captivates Crowds in Philadelphia ,US,0.0,0.0,4,0.6131038069725037
17117,10/10/2019,Turkey’s Erdogan Threatens EU With Wave of Refugees ,Middle East,0.0,-0.3818,0,0.4459075927734375
17118,09/03/2001,Mideast Tensions Muddle Conference,World-Wide,0.0,-0.4019,1,0.32738277316093445
17119,09/29/2009,Tax Revamp Panel to Meet Wednesday,Politics and Policy,0.0,0.0,3,0.25446128845214844
17120,02/28/2018,US Dollar Gains 12 in February,Foreign Exchange,0.0,0.34,0,0.5234487056732178
17121,05/06/2017,How to Pick the Kentucky Derby,Sports,0.0,0.0,4,0.5165221095085144
17122,06/02/2003,Argentina's Market Posts Rally,Americas Markets,0.0,0.0,4,0.35402870178222656
17123,11/23/2013,Data Sweeps in Drug Cases Face Challenge,US,0.0,0.0772,3,0.3960307538509369
17124,03/01/2006,House Prices Rose 13 in 2005,Economy,0.6,0.0,0,0.2641609013080597
17125,09/18/2016,One Victim Still Critical After Philadelphia Shooting,US,-0.037500000000000006,-0.5267,0,0.8811696171760559
17126,01/13/2017,Supreme Court to Decide Whether Employers Can Prohibit Groups of Workers From Suing ,US,0.0,0.3612,0,0.5255961418151855
17127,02/04/2012,Xiwang Special Steel Plans IPO,Asia Business,0.35714285714285715,0.4019,4,0.37177371978759766
17128,07/29/2004,Cox's Earnings Drop 47,Telecommunications,0.0,-0.2732,0,0.43617624044418335
17129,02/28/2009,The Wallenberg Curse,World,0.0,-0.5423,0,0.3439488112926483
17130,05/06/2014,US Stocks Close Down,Today's Markets,-0.15555555555555556,0.0,1,0.4179096817970276
17131,02/06/2003,Technology Shares Finish Flat,Tech Stocks,-0.025,0.296,2,0.27580341696739197
17132,08/02/2012,Where Art Studios Bloomed,New York Culture,0.0,0.0,4,0.379269003868103
17133,11/09/2003,Use That Capital Loss to Lower Taxes,Ask Dow Jones,0.0,-0.5423,0,0.2909516394138336
17134,07/25/2002,Cisco Buys Remaining Stake in AYR,Major Business News,0.0,0.0,4,0.27386951446533203
17135,12/03/2000,Korea's Domestic Car Sales Drop,Business and Finance - Asia,0.0,-0.2732,0,0.38409218192100525
17136,07/17/2006,BP's Malone Faces Big Challenge,US Business News,0.0,0.0772,4,0.6125864386558533
17137,12/20/2015,Spain’s Ruling Party Loses Parliamentary Majority in Elections,Europe,-0.3,0.1027,0,0.41394802927970886
17138,04/23/2018,Iran China Seek to Loosen Dollar’s Grip on World Markets,Foreign Exchange,0.0,0.0,0,0.46248942613601685
17139,08/20/2018,Paul Manafort Jury Ends Third Day of Deliberations,Politics,0.0,0.0,0,0.40259501338005066
17140,04/13/2012,Chicago Tussles Over Cameras,US,0.0,0.0,0,0.35927361249923706
17141,08/27/2003,Americas Markets Cruise Higher,Americas Markets,0.25,0.0,1,0.29497045278549194
17142,04/30/2020,The Really Small Business Administration,Letters,-0.25,0.0,1,0.37139657139778137
17143,03/15/2016,Newark Parents Scramble to Test Children for Lead,Tri-State Area,0.0,0.0,2,0.22596436738967896
17144,10/06/2011,Apple PG&E Money Flow Leaders AAPL PCG,Markets,0.0,0.0,4,0.5100910663604736
17145,09/04/2000,EU Rejects US Resolution of Dispute,Business and Finance - Europe,0.0,-0.7096,0,0.3759569525718689
17146,04/10/2001,FDA Continues Review of Vioxx Label,Health,0.0,0.0,0,0.3230147957801819
17147,06/07/2008,Victim or Victor China's Olympic Odyssey,Asian Business News,-0.07500000000000001,-0.2732,0,0.32933011651039124
17148,11/16/2019,Elise Stefanik’s Questioning During Impeachment Hearings Draws GOP Cheers,Politics,0.0,0.4019,0,0.31084689497947693
17149,05/07/2017,Chinese-North Korean Venture Shows How Much Sanctions Can Miss,World,0.2,-0.1531,3,0.25810131430625916
17150,09/03/2007,Asian Shares Close Mixed,Asia Markets,0.0,0.296,2,0.37617433071136475
17151,05/28/2019,A Tariff Issue on Which Free and Fair Traders Can Agree,Commentary,0.55,0.7964,2,0.2797929048538208
17152,10/04/2001,Numico Issues Warning Blames Terrorism,Business and Finance - Europe,0.0,-0.8658,0,0.4517669677734375
17153,05/20/2005,The Afternoon Report,The Afternoon Report,0.0,0.0,3,0.3228970766067505
17154,12/10/1999,Newscom Rejects Gannett Bid,Business and Finance - Europe,0.0,-0.4939,0,0.47976168990135193
17155,08/18/2010,Corrections & Amplifications,New York,0.0,0.0,4,0.41926002502441406
17156,01/05/2006,UBS Shifts Burnett to Middle East,European Business News,0.0,0.0,2,0.24823789298534393
17157,09/21/2016,Fountainvest Raises 21 Billion for New China Fund,Asia,0.13636363636363635,0.0,4,0.2880856990814209
17158,01/19/2003,Bouygues Buys Back Mobile Stake,Telecommunications,0.0,0.0,0,0.5703691840171814
17159,01/20/2020,Surge in Mercenaries Threatens Attempt to Stop War in Libya,World,0.0,-0.8271,3,0.3079046905040741
17160,11/24/2003,Toronto Shares Track US Gains,Americas Markets,0.0,0.5574,3,0.2504217028617859
17161,03/04/2003,Bank Earnings Rose 21 in 2002,Markets Main,0.6,0.0,0,0.37796568870544434
17162,05/15/2005,Machinists Mechanics Press Efforts With UAL,US Business News,0.0,0.0,3,0.34285202622413635
17163,07/27/2017,Vale Doesn’t Expect Samarco Venture With BHP to Restart This Year ,Commodities,0.0,0.0,1,0.26622268557548523
17164,03/11/2015,United Technologies May Spin Off Sikorsky Helicopter Unit,Business,0.0,0.4215,0,0.34653159976005554
17165,08/21/2007,Nasdaq Still Positive After Rate-Cut,Tech Stocks,0.22727272727272727,0.5574,4,0.38688310980796814
17166,09/29/1998,Liberty Plans Interactive Content,Tech Center,0.0,0.5267,3,0.3306170403957367
17167,01/24/2002,Palm's Market Share Soars,Tech Center,0.0,0.296,4,0.5016345381736755
17168,01/06/2016,Natural Gas Prices Fall,Commodities,0.1,0.3612,1,0.37818700075149536
17169,03/29/2012,RadioShack's Mobile Hurdle,Business,0.0,0.0,4,0.45644310116767883
17170,09/18/2014,Sears Loan Highlights Pressure on Cash,Business,0.0,-0.296,4,0.2429172843694687
17171,07/20/2020,Protests Call for More Support for Black Workers,US,0.16666666666666669,0.2716,0,0.3864075839519501
17172,09/26/2008,Short-Selling Curb Hits ETF Activity,Business,0.0,0.0,1,0.2659974992275238
17173,01/05/2003,Most Japan Firms Oppose US Rules,Asian Business News,0.5,0.0,0,0.33765074610710144
17174,08/12/2010,Lehman Och-Ziff Knew of Stock 'Short and Distort' Efforts,Business,0.0,-0.3182,1,0.3198677897453308
17175,12/14/1999,Study Says Jobless Rate Has Room,Economy,0.0,0.0,1,0.29097965359687805
17176,03/19/2018,City Rolls Out Alert System for Hit-And-Run Accidents ,New York,0.0,-0.0258,3,0.32979363203048706
17177,03/24/2010,Night Visions,Photos,0.0,0.2263,4,0.29150283336639404
17178,02/02/2001,Nasdaq Composite Ends Down 44,Money & Investing,-0.15555555555555556,0.0,0,0.272188663482666
17179,01/17/2011,ONGC Appoints Investment Banks for Share Sale,Business,0.0,0.296,4,0.4135512411594391
17180,03/02/2006,Vivendi Profit Declines 16,Technology,0.0,0.4404,0,0.3934900760650635
17181,01/20/2013,Obama Advocacy Group Gets Off to Bumpy Start,Politics,0.0,0.0,0,0.48232418298721313
17182,09/11/2010,Tax-Cut Debate Becomes Cloudier,Politics,0.0,0.0,1,0.2977350950241089
17183,06/09/2000,Internet Provider Sues AltaVista,Tech Center,0.0,0.0,0,0.5187936425209045
17184,03/02/2004,Cable Industry to Help Block Content,Telecommunications,0.0,-0.0516,4,0.3542058765888214
17185,01/19/2014,NSA Phone Program Provided 1000 Tips a Year to FBI,US,0.0,0.0,4,0.41060715913772583
17186,01/23/2011,The Power List,Photos,0.0,0.0,4,0.691287636756897
17187,05/29/1999,Market Makes Rebound Ahead of Long Weekend,US Stocks,-0.05,0.0,3,0.3359694182872772
17188,02/18/2008,Firm Takes Order for a Cloned Dog,Asian Business News,-0.2,0.0,3,0.4337562322616577
17189,09/07/2004,BitPass Adds 118 Million,Today's Ventures,0.0,0.0,4,0.35250124335289
17190,02/20/2002,Online Retail Sales Rise 131,Major Business News,0.0,0.0,4,0.3489960730075836
17191,04/23/2021,TD Ameritrade Wins Legal Battle Over Handling of Investors’ Orders,Markets,0.25,0.3818,0,0.3007028102874756
17192,07/14/2011,Speakeasy Michael B Jordan Talks 'Friday Night Lights',New York Culture,0.0,0.0,3,0.35411450266838074
17193,05/30/2003,Japan Set to Take Control of Resona,Asian Business News,0.0,0.0,3,0.27180662751197815
17194,12/31/2001,Researchers Identify Fat Process,Major Business News,0.0,0.0,0,0.3144722282886505
17195,06/14/2002,Tyco Aims High for CIT's IPO,Major Business News,0.16,0.0,4,0.4196747839450836
17196,04/29/2019,House Democrats Trump Gird for Battle Over Subpoenas,Politics,0.0,-0.3818,4,0.39276123046875
17197,03/16/2012,Documents Show Bin Laden's Obama Plot,US,0.0,0.0,2,0.2389114499092102
17198,01/20/2001,President Bush's Inaugural Address 2001,Business,0.0,0.0,4,0.42114973068237305
17199,10/08/2019,Senate Faults Tech Giants for Role in Russian Election Meddling ,Politics,0.0,-0.4767,2,0.25878944993019104
17200,04/19/2006,Brazil Hits New Record on Foreign Inflows,Americas Markets,0.005681818181818177,0.0,4,0.4759334623813629
17201,09/06/2015,Rights Experts Challenge Mexico’s Probe of Student Killings,Latin America,0.0,-0.6369,3,0.2596716284751892
17202,10/14/2018,US Stocks Have Been an Anomaly in Global Markets Not Anymore ,Markets,0.0,0.0,0,0.3577202558517456
17203,11/28/1998,Rumors Boost Korean Shares,Asian Stocks,0.0,0.5994,2,0.25990644097328186
17204,12/27/2014,New York Sports Roundup,Sports,0.13636363636363635,0.0,4,0.40421587228775024
17205,06/30/2011,Turkish Economy Expands 11 But Investors Point to Pitfalls,Europe,0.0,0.0516,2,0.29805415868759155
17206,09/30/2004,Sal Oppenheim to Buy ING-BHF,European Business News,0.0,0.0,4,0.4597691595554352
17207,03/07/2005,Broadcom Acquires Zeevo,Technology,0.0,0.0,4,0.29054316878318787
17208,04/01/2009,Japan Manufacturers Index Slumps,Economy,0.0,0.0,0,0.2564862370491028
17209,05/25/2009,FAA Probes Trainer of Pilots,Business,0.0,0.0,2,0.25931182503700256
17210,10/19/2005,UK glossies seek young Muslims,Media & Marketing,0.1,0.0,0,0.3726574778556824
17211,05/30/2013,New York Student Wins National Spelling Bee,US,0.21818181818181817,0.5719,4,0.4419286251068115
17212,09/11/2003,Israel Vows to Remove Arafat,The Afternoon Report,0.0,0.0,0,0.5969868302345276
17213,04/15/2007,Get Back Fees ATMs Charge,Tip of the Week,0.0,0.0,0,0.5260545611381531
17214,07/20/2006,The Evening Wrap,The Evening Wrap,0.0,0.0,4,0.33563297986984253
17215,11/24/2015,Rolls-Royce CEO Promises Change ,Business,0.0,0.3818,2,0.21866177022457123
17216,11/21/2014,New Perils Could Await Some Immigrant Workers,US,0.13636363636363635,0.1027,2,0.2975011169910431
17217,07/24/1999,Justice Seeks Merger Information,Major Business News,0.0,0.5267,2,0.2509153187274933
17218,05/19/2021,Why Give Away Bagram Air Base,Commentary,-0.8,0.0,0,0.41578343510627747
17219,10/31/2006,Merck to Acquire Sirna for 11 Billion,Health,0.0,0.0,0,0.30632874369621277
17220,12/20/2010,Financial Briefing Book Dec 21,Markets,0.0,0.0,4,0.2797755002975464
17221,01/15/2020,Juul Scales Back Overseas Expansion,Business,0.0,0.0,1,0.2279285043478012
17222,09/03/2005,Rehnquist From the Bench,World News,0.0,0.0,0,0.2433410882949829
17223,04/27/2010,Goldman in the Hot Seat,Photos,0.25,0.0,4,0.2899320423603058
17224,03/17/2003,Sotheby's Posts Wide Losses,Earnings,-0.1,-0.4019,0,0.4144914150238037
17225,09/11/2011,Check Out 911 Charities,Tip of the Week,0.0,0.4939,0,0.23905427753925323
17226,09/22/2014,MGM Buys 55 of Mark Burnett Ventures,Business,0.0,0.0,4,0.2722168564796448
17227,12/12/2018,Meadows Out of Running for White House Chief of Staff,Politics,0.0,0.0,0,0.45553210377693176
17228,09/30/2001,Satirical Site Is Swamped With Traffic,Tech Center,0.0,0.0,1,0.37984979152679443
17229,08/12/2014,War Scars Ukrainian Town,Europe,0.0,-0.5994,0,0.3828827142715454
17230,04/05/2007,Daimler May Favor Magna for Chrysler,European Business News,0.0,0.4019,2,0.30483734607696533
17231,01/08/1999,Mannesmann Reports Sharp Earnings Gain,Business and Finance - Europe,-0.125,0.5267,4,0.3966655135154724
17232,11/10/2015,Copper’s Rout Deepens,Commodities,0.0,0.0,1,0.24331142008304596
17233,05/22/2004,Ministers Back Plan to Fight Obesity,Health,0.0,-0.3818,0,0.25956758856773376
17234,03/30/2018,Sacramento Man Slain by Police Was Shot in Back Family Autopsy Says ,US,0.0,0.0,0,0.7205482125282288
17235,01/06/2020,Climate of Investment Fear,Review & Outlook,0.0,-0.4939,0,0.388950377702713
17236,04/09/2004,Infosys Plans US Investment,Technology,0.0,0.0,3,0.2745497524738312
17237,11/26/2010,Food Handouts May Influence Egyptian Poll,Middle East,0.0,0.0,2,0.3384086489677429
17238,01/23/2015,Legal Murkiness Hovers Over Silver Case ,Politics,0.2,0.128,0,0.5474269390106201
17239,05/16/1998,Suharto Struggles To Maintain Control,Business and Finance - Asia,0.0,-0.3612,3,0.31727224588394165
17240,11/01/1999,October's Leaders and Laggards,Money & Investing,0.0,0.0,4,0.3808346390724182
17241,01/27/2018,Schools Close as Flu Epidemic Spreads,US,0.0,-0.3818,1,0.3049139678478241
17242,10/18/2006,Inflation Jitters Hit Stocks,Today's Markets,0.0,0.0,0,0.2770758867263794
17243,08/30/2007,EMI Chief Executive to Step Down,European Business News,-0.15555555555555556,0.0,0,0.49801817536354065
17244,12/08/2013,Riot Breaks Out in Singapore,Photos,0.0,-0.5574,0,0.6350837349891663
17245,04/06/2005,Coach Aims to Double Sales in Japan,Asian Business News,0.0,0.0,4,0.35561603307724
17246,03/04/2001,Guidelines for Cashing In Bonds,Ask Dow Jones,0.0,0.0,3,0.3848857581615448
17247,02/28/2009,GM Bondholders Seek Debt Backing,Business,0.0,-0.34,0,0.47350677847862244
17248,04/06/2004,European Stocks Settle Lower,Europe Markets,0.0,-0.296,1,0.4197074770927429
17249,08/16/2016,Audit Faults Cuomo Over Funds,Politics,0.0,-0.4767,0,0.4014369249343872
17250,05/30/2002,Qantas Air New Zealand Join Talks,Major Business News,0.13636363636363635,0.296,4,0.34089022874832153
17251,05/16/2020,What Happens When a Lender’s Borrowers All Lose Their Jobs at Once ,Markets,0.0,-0.4019,0,0.5717834234237671
17252,12/06/2014,Republicans Likely to Bolster Senate Edge,Politics,0.0,0.0,2,0.28505027294158936
17253,08/18/2004,New York Site Compares Drug Costs,Health,0.13636363636363635,0.0,3,0.2709811329841614
17254,11/20/2000,Microsoft Replies to EU's Allegations,Tech Center,0.0,0.0,0,0.49080342054367065
17255,09/23/2012,Big Business Worries Over 2013 Options,New York Politics,0.0,-0.4215,4,0.4480990171432495
17256,10/22/2020,Outside Spending for New York Political Races Tops 14 Million ,Politics,0.04545454545454545,0.5106,0,0.42956170439720154
17257,09/07/2011,Colombian President Overhauls Military ,Latin America,-0.1,0.0,0,0.5159369111061096
17258,08/15/1999,Stocks Leap Higher As Wholesale Prices Ease Inflation Fears,Money & Investing,0.25,-0.0772,1,0.3958013355731964
17259,08/30/2012,JP Morgan Rankled by Risk,Business,0.0,0.1111,0,0.4672202169895172
17260,07/29/2015,Donald Trump Walks Back Praise of Hillary Clinton,Politics,0.0,0.5574,4,0.4294518828392029
17261,05/13/2011,American Airlines Backs Puerto Rico Airport Plan,Business,0.0,-0.0516,3,0.25648146867752075
17262,07/01/2018,M&A Market Headed for a Record Powered by Tech Disruption AT&T Ruling,Markets,0.0,-0.3612,0,0.26159903407096863
17263,04/11/2002,US Cajoles China on Steel Tariffs,Major Business News,0.0,0.0,0,0.28059399127960205
17264,04/30/2010,This Old House Now With New Floors,Photos,0.11818181818181818,0.0,4,0.6257038712501526
17265,06/15/2001,Stocks Slide as Investors Fret Over Earnings News,US Stocks,0.0,0.0,1,0.35931336879730225
17266,08/01/2004,UFJ Rejects Sumitomo Interest,Asian Business News,0.0,-0.0516,0,0.4515528380870819
17267,08/19/2008,Freddie Sale Has Asian Intrigue,Credit Markets,0.0,0.0,2,0.3274647891521454
17268,10/09/2003,CME to Offer Contract on Nasdaq,Commodities,0.0,0.0,4,0.27064037322998047
17269,08/30/2017,China’s HNA Group Sues Exiled Chinese Businessman ,Business,0.0,0.0,0,0.6338428854942322
17270,06/02/2001,AtomShockwave Closes Offices Cuts Staff,Tech Center,0.0,-0.296,0,0.4302447736263275
17271,04/25/2010,Graham Warns He'll Exit Climate Effort ,Politics,0.0,-0.1027,0,0.4412521719932556
17272,09/24/2003,Hong Kong Dollar Leaps Again,Asian Business News,0.0,0.0,0,0.35208794474601746
17273,01/11/2002,Networking Firms' Profits May Suffer,Tech Center,0.0,-0.1531,2,0.309132844209671
17274,08/25/2002,Dollar May Climb as Risk Fears Ease,Foreign Exchange,0.0,-0.34,0,0.30771714448928833
17275,01/10/2014,Gay-Marriage Fight Takes Toll on Utah,Politics,0.0,-0.3818,4,0.4187755882740021
17276,12/05/2013,Lampert's Fund Investors Check Out,Markets,0.0,0.0,0,0.2524859309196472
17277,01/12/1999,CyberCash Looks to InstaBuy,Tech Center,0.0,0.0,0,0.42359447479248047
17278,08/11/2008,Slump in Oil Allows Stocks to Climb,Today's Markets,0.0,0.0,3,0.4099116325378418
17279,03/17/2000,Vote May Hurt US-China Ties,Business and Finance - Asia,0.0,-0.5267,2,0.27932342886924744
17280,04/08/2006,Singapore Air Pressures Airbus on A350 Jet,US Business News,0.0,-0.3182,4,0.21734972298145294
17281,03/16/2001,Tech Warnings Rate Speculation Drag Down Stocks,Today's Markets,-0.12777777777777777,-0.4767,0,0.4791884124279022
17282,05/09/2010,Ambani Opera Has a Few Acts Left,Heard on the Street,-0.1,0.0,2,0.3751487135887146
17283,11/01/2019,High Court Weighs SEC Clawbacks ,US,0.03,0.0,3,0.2642711102962494
17284,05/22/2012,Kansas Governor Signs Tax-Cut Bill,Economy,0.0,0.0,3,0.2752954363822937
